engagement_id,member_id,record_date,check_ins_count,app_logins_count,classes_attended,trainer_sessions,engagement_score,last_visit_date,at_risk_flag,churn_probability
ENG00006253,MEM001780,2024-07-20,12,43,0,6,100.0,2024-07-05,No,0.0
ENG00006254,MEM002105,2024-09-12,8,49,9,4,100.0,2024-08-23,No,0.0
ENG00006255,MEM000460,2024-03-24,28,48,10,4,100.0,2024-02-24,No,0.0
ENG00006256,MEM000779,2024-11-14,24,25,14,0,100.0,2024-11-06,No,0.0
ENG00006257,MEM000958,2024-11-07,28,27,11,2,100.0,2024-11-04,No,0.0
ENG00006258,MEM001795,2024-06-08,13,44,7,1,93.0,2024-06-08,No,0.07
ENG00006259,MEM002291,2024-03-09,21,39,7,4,100.0,2024-02-08,No,0.0
ENG00006260,MEM001036,2024-01-17,9,25,1,8,100.0,2023-12-30,No,0.0
ENG00006261,MEM002025,2024-05-14,1,36,2,8,100.0,2024-04-24,No,0.0
ENG00006262,MEM001177,2024-03-26,28,27,2,3,100.0,2024-03-21,No,0.0
ENG00006263,MEM000576,2024-10-10,10,49,2,7,100.0,2024-10-08,No,0.0
ENG00006264,MEM000928,2024-11-12,5,14,12,3,100.0,2024-11-12,No,0.0
ENG00006265,MEM001547,2024-05-24,25,26,7,7,100.0,2024-05-08,No,0.0
ENG00006266,MEM002182,2024-12-15,13,6,8,3,99.0,2024-12-03,No,0.01
ENG00006267,MEM002338,2024-06-06,6,8,0,4,56.0,2024-05-07,No,0.44
ENG00006268,MEM000428,2024-06-13,13,7,0,2,49.5,2024-05-27,No,0.51
ENG00006269,MEM001137,2024-02-05,26,39,3,5,100.0,2024-02-03,No,0.0
ENG00006270,MEM001085,2024-08-08,19,18,14,6,100.0,2024-08-08,No,0.0
ENG00006271,MEM001684,2024-03-09,10,20,7,3,95.0,2024-02-13,No,0.05
ENG00006272,MEM002306,2024-11-16,1,46,4,5,95.0,2024-11-02,No,0.05
ENG00006273,MEM000751,2024-04-27,10,13,11,2,100.0,2024-04-05,No,0.0
ENG00006274,MEM001036,2024-02-15,9,32,0,5,84.0,2024-01-18,No,0.16
ENG00006275,MEM000021,2024-09-19,5,11,4,6,95.5,2024-09-13,No,0.04
ENG00006276,MEM000725,2024-01-08,3,23,6,7,100.0,2023-12-30,No,0.0
ENG00006277,MEM000543,2024-08-15,10,6,1,4,68.0,2024-08-05,No,0.32
ENG00006278,MEM002123,2024-01-15,7,11,9,1,74.5,2024-01-09,No,0.26
ENG00006279,MEM000684,2024-10-21,7,42,7,1,80.0,2024-10-12,No,0.2
ENG00006280,MEM000040,2024-01-09,21,20,1,3,87.0,2023-12-13,No,0.13
ENG00006281,MEM002240,2024-08-07,25,28,11,2,100.0,2024-07-26,No,0.0
ENG00006282,MEM002079,2024-06-29,4,10,4,1,43.0,2024-06-13,No,0.57
ENG00006283,MEM002432,2024-08-16,26,48,7,6,100.0,2024-08-10,No,0.0
ENG00006284,MEM000266,2024-09-01,24,3,6,4,100.0,2024-08-27,No,0.0
ENG00006285,MEM000629,2024-06-24,4,15,15,7,100.0,2024-06-24,No,0.0
ENG00006286,MEM000192,2024-02-14,26,12,6,6,100.0,2024-02-02,No,0.0
ENG00006287,MEM000869,2024-08-16,25,31,14,3,100.0,2024-07-28,No,0.0
ENG00006288,MEM002252,2024-06-15,28,16,10,2,100.0,2024-05-29,No,0.0
ENG00006289,MEM002464,2024-01-18,27,21,4,4,100.0,2024-01-11,No,0.0
ENG00006290,MEM000193,2024-01-24,29,25,14,3,100.0,2024-01-21,No,0.0
ENG00006291,MEM000388,2024-04-28,19,26,3,6,100.0,2024-04-01,No,0.0
ENG00006292,MEM002271,2024-11-10,18,34,11,3,100.0,2024-11-07,No,0.0
ENG00006293,MEM001289,2024-08-29,9,27,7,3,96.5,2024-08-22,No,0.04
ENG00006294,MEM000573,2024-08-01,0,30,2,3,55.0,2024-07-15,No,0.45
ENG00006295,MEM000006,2024-05-11,26,28,8,8,100.0,2024-04-19,No,0.0
ENG00006296,MEM000218,2024-01-22,14,37,11,8,100.0,2024-01-08,No,0.0
ENG00006297,MEM000718,2024-07-07,12,34,4,7,100.0,2024-06-08,No,0.0
ENG00006298,MEM000381,2024-01-24,13,42,14,8,100.0,2024-01-13,No,0.0
ENG00006299,MEM000594,2024-12-01,3,33,12,0,82.5,2024-11-08,No,0.17
ENG00006300,MEM001985,2024-07-02,12,35,5,8,100.0,2024-06-27,No,0.0
ENG00006301,MEM000721,2024-04-01,3,31,7,3,86.5,2024-03-09,No,0.14
ENG00006302,MEM000628,2024-08-08,12,8,2,4,78.0,2024-08-08,No,0.22
ENG00006303,MEM002499,2024-07-03,0,47,7,5,100.0,2024-06-03,No,0.0
ENG00006304,MEM000758,2024-06-08,27,9,3,7,100.0,2024-05-12,No,0.0
ENG00006305,MEM001218,2024-08-13,27,45,2,4,100.0,2024-08-10,No,0.0
ENG00006306,MEM002461,2024-09-17,6,41,11,1,97.5,2024-09-04,No,0.03
ENG00006307,MEM000865,2024-05-30,13,12,5,0,57.0,2024-05-04,No,0.43
ENG00006308,MEM002406,2024-02-14,8,38,7,0,70.0,2024-02-04,No,0.3
ENG00006309,MEM001815,2024-05-21,6,19,7,7,100.0,2024-05-10,No,0.0
ENG00006310,MEM001547,2024-03-30,9,30,12,7,100.0,2024-03-15,No,0.0
ENG00006311,MEM001439,2024-01-10,20,20,1,2,75.0,2023-12-13,No,0.25
ENG00006312,MEM001880,2024-08-15,16,49,11,7,100.0,2024-07-26,No,0.0
ENG00006313,MEM000182,2024-03-09,26,24,12,3,100.0,2024-03-04,No,0.0
ENG00006314,MEM000226,2024-01-24,23,30,0,8,100.0,2024-01-07,No,0.0
ENG00006315,MEM001959,2024-09-25,22,0,8,4,100.0,2024-09-24,No,0.0
ENG00006316,MEM000717,2024-11-30,16,46,9,7,100.0,2024-11-08,No,0.0
ENG00006317,MEM001593,2024-12-15,13,49,2,3,90.5,2024-11-29,No,0.1
ENG00006318,MEM002209,2024-10-17,16,1,0,2,52.5,2024-09-17,No,0.47
ENG00006319,MEM000951,2024-12-12,22,9,12,1,100.0,2024-11-20,No,0.0
ENG00006320,MEM001022,2024-06-29,26,8,11,4,100.0,2024-06-21,No,0.0
ENG00006321,MEM002433,2024-05-15,6,42,6,6,100.0,2024-04-29,No,0.0
ENG00006322,MEM000838,2024-07-13,2,20,3,8,100.0,2024-06-30,No,0.0
ENG00006323,MEM000855,2024-06-11,8,31,10,6,100.0,2024-06-11,No,0.0
ENG00006324,MEM000261,2024-04-09,4,12,14,4,100.0,2024-04-04,No,0.0
ENG00006325,MEM002286,2024-01-03,18,33,0,4,92.5,2023-12-04,No,0.07
ENG00006326,MEM001027,2024-05-09,11,3,7,4,98.5,2024-04-15,No,0.01
ENG00006327,MEM000318,2024-06-01,21,17,0,6,100.0,2024-05-16,No,0.0
ENG00006328,MEM002115,2024-07-14,5,16,11,7,100.0,2024-06-15,No,0.0
ENG00006329,MEM000729,2024-05-04,9,49,4,7,100.0,2024-04-30,No,0.0
ENG00006330,MEM001428,2024-03-25,3,44,0,6,88.0,2024-03-03,No,0.12
ENG00006331,MEM001746,2024-11-12,15,15,2,1,57.5,2024-11-09,No,0.42
ENG00006332,MEM002432,2024-09-25,2,39,4,3,73.5,2024-09-03,No,0.27
ENG00006333,MEM000682,2024-07-08,20,8,13,5,100.0,2024-06-10,No,0.0
ENG00006334,MEM000392,2024-09-03,4,42,11,4,100.0,2024-08-12,No,0.0
ENG00006335,MEM000068,2024-05-29,18,39,1,5,100.0,2024-05-24,No,0.0
ENG00006336,MEM000855,2024-03-02,18,20,0,3,76.0,2024-02-06,No,0.24
ENG00006337,MEM001223,2024-02-27,12,39,9,2,100.0,2024-02-06,No,0.0
ENG00006338,MEM001339,2024-02-26,26,17,13,4,100.0,2024-02-22,No,0.0
ENG00006339,MEM000779,2024-01-23,16,2,1,5,88.0,2023-12-25,No,0.12
ENG00006340,MEM000105,2024-02-27,6,14,0,4,59.0,2024-02-06,No,0.41
ENG00006341,MEM000973,2024-06-12,3,27,13,3,100.0,2024-05-20,No,0.0
ENG00006342,MEM002023,2024-02-17,2,38,14,6,100.0,2024-02-08,No,0.0
ENG00006343,MEM001883,2024-08-08,2,13,6,0,40.5,2024-07-19,No,0.59
ENG00006344,MEM001848,2024-04-25,7,37,12,6,100.0,2024-04-07,No,0.0
ENG00006345,MEM002465,2024-12-06,26,41,7,5,100.0,2024-11-06,No,0.0
ENG00006346,MEM001501,2024-08-23,28,13,10,0,100.0,2024-08-15,No,0.0
ENG00006347,MEM002002,2024-09-08,2,44,14,2,100.0,2024-08-31,No,0.0
ENG00006348,MEM001112,2024-07-09,3,8,1,4,55.0,2024-06-25,No,0.45
ENG00006349,MEM001661,2024-02-23,4,49,9,2,97.5,2024-02-17,No,0.03
ENG00006350,MEM001314,2024-08-19,16,17,11,2,100.0,2024-07-29,No,0.0
ENG00006351,MEM000193,2024-04-17,6,25,1,7,99.5,2024-04-10,No,0.01
ENG00006352,MEM001119,2024-05-09,11,16,9,7,100.0,2024-05-03,No,0.0
ENG00006353,MEM000223,2024-03-20,3,16,12,1,84.0,2024-03-04,No,0.16
ENG00006354,MEM001578,2024-11-02,21,2,7,0,78.0,2024-10-07,No,0.22
ENG00006355,MEM001776,2024-11-23,8,23,1,2,52.5,2024-10-30,No,0.47
ENG00006356,MEM001259,2024-12-10,16,0,9,3,100.0,2024-12-05,No,0.0
ENG00006357,MEM001122,2024-09-25,28,34,4,7,100.0,2024-09-17,No,0.0
ENG00006358,MEM001981,2024-06-24,26,28,11,2,100.0,2024-06-08,No,0.0
ENG00006359,MEM000223,2024-06-14,15,1,9,5,100.0,2024-06-12,No,0.0
ENG00006360,MEM001077,2024-07-08,29,43,7,7,100.0,2024-07-06,No,0.0
ENG00006361,MEM000429,2024-04-25,27,32,4,8,100.0,2024-04-25,No,0.0
ENG00006362,MEM001261,2024-02-26,2,12,3,7,95.0,2024-01-31,No,0.05
ENG00006363,MEM002102,2024-08-24,6,40,2,5,92.0,2024-08-13,No,0.08
ENG00006364,MEM001172,2024-02-29,1,47,1,0,30.5,2024-02-07,No,0.69
ENG00006365,MEM001973,2024-02-22,16,26,11,6,100.0,2024-02-11,No,0.0
ENG00006366,MEM000419,2024-07-26,12,16,4,8,100.0,2024-06-26,No,0.0
ENG00006367,MEM000779,2024-07-13,26,3,8,6,100.0,2024-07-05,No,0.0
ENG00006368,MEM000302,2024-01-18,0,33,3,7,100.0,2023-12-24,No,0.0
ENG00006369,MEM002188,2024-08-03,3,8,3,4,65.0,2024-07-15,No,0.35
ENG00006370,MEM001275,2024-01-17,25,8,9,7,100.0,2023-12-18,No,0.0
ENG00006371,MEM001920,2024-02-17,8,30,6,4,100.0,2024-02-09,No,0.0
ENG00006372,MEM001986,2024-06-15,0,38,6,6,100.0,2024-05-19,No,0.0
ENG00006373,MEM002186,2024-11-01,8,30,13,6,100.0,2024-10-29,No,0.0
ENG00006374,MEM002176,2024-02-01,8,6,8,1,69.0,2024-02-01,No,0.31
ENG00006375,MEM001493,2024-05-17,7,42,9,6,100.0,2024-05-11,No,0.0
ENG00006376,MEM001742,2024-11-29,5,35,3,5,92.5,2024-11-10,No,0.07
ENG00006377,MEM000152,2024-08-08,23,7,8,2,100.0,2024-07-13,No,0.0
ENG00006378,MEM001110,2024-10-16,4,11,1,7,88.5,2024-09-30,No,0.12
ENG00006379,MEM001020,2024-12-15,29,26,9,2,100.0,2024-12-10,No,0.0
ENG00006380,MEM001126,2024-01-19,5,34,3,3,72.0,2023-12-25,No,0.28
ENG00006381,MEM001050,2024-01-23,13,46,4,4,100.0,2024-01-10,No,0.0
ENG00006382,MEM002150,2024-07-09,20,38,1,2,84.0,2024-06-25,No,0.16
ENG00006383,MEM000206,2024-08-03,4,17,12,1,86.5,2024-07-29,No,0.14
ENG00006384,MEM001667,2024-07-27,2,17,15,7,100.0,2024-07-05,No,0.0
ENG00006385,MEM000688,2024-02-05,22,10,2,1,69.0,2024-01-09,No,0.31
ENG00006386,MEM002221,2024-06-04,10,50,11,8,100.0,2024-05-08,No,0.0
ENG00006387,MEM001953,2024-03-28,4,35,5,5,100.0,2024-03-27,No,0.0
ENG00006388,MEM001362,2024-03-01,13,15,15,7,100.0,2024-02-23,No,0.0
ENG00006389,MEM002016,2024-12-01,17,14,8,8,100.0,2024-11-08,No,0.0
ENG00006390,MEM001855,2024-08-09,25,34,5,2,100.0,2024-07-29,No,0.0
ENG00006391,MEM001225,2024-05-06,20,3,12,1,100.0,2024-04-28,No,0.0
ENG00006392,MEM001399,2024-07-25,1,4,14,2,94.0,2024-07-21,No,0.06
ENG00006393,MEM001456,2024-10-25,14,44,12,6,100.0,2024-10-13,No,0.0
ENG00006394,MEM001552,2024-06-06,25,3,2,6,100.0,2024-05-10,No,0.0
ENG00006395,MEM001058,2024-10-25,7,37,14,0,100.0,2024-10-24,No,0.0
ENG00006396,MEM001771,2024-04-30,7,28,3,8,100.0,2024-04-23,No,0.0
ENG00006397,MEM000622,2024-09-24,6,33,12,2,100.0,2024-08-26,No,0.0
ENG00006398,MEM000799,2024-08-14,1,24,11,2,89.0,2024-07-18,No,0.11
ENG00006399,MEM000207,2024-10-08,26,20,3,4,100.0,2024-09-28,No,0.0
ENG00006400,MEM002456,2024-11-15,9,43,2,3,79.5,2024-10-27,No,0.2
ENG00006401,MEM001981,2024-05-10,22,2,0,0,45.0,2024-04-26,No,0.55
ENG00006402,MEM001764,2024-07-10,13,18,9,4,100.0,2024-06-30,No,0.0
ENG00006403,MEM002019,2024-12-16,9,4,6,8,100.0,2024-11-17,No,0.0
ENG00006404,MEM001521,2024-07-30,13,18,3,0,50.0,2024-07-26,No,0.5
ENG00006405,MEM001028,2024-12-10,9,18,6,0,57.0,2024-11-11,No,0.43
ENG00006406,MEM001599,2024-02-05,5,23,0,1,31.5,2024-01-25,No,0.69
ENG00006407,MEM001034,2024-11-16,5,39,1,7,100.0,2024-10-21,No,0.0
ENG00006408,MEM002242,2024-08-09,25,25,4,2,100.0,2024-07-21,No,0.0
ENG00006409,MEM000551,2024-09-14,25,20,2,5,100.0,2024-09-05,No,0.0
ENG00006410,MEM000502,2024-06-19,28,3,15,0,100.0,2024-05-29,No,0.0
ENG00006411,MEM001318,2024-11-11,3,44,9,1,83.0,2024-11-02,No,0.17
ENG00006412,MEM001662,2024-03-11,1,23,3,0,28.5,2024-03-09,No,0.71
ENG00006413,MEM000459,2024-08-05,28,46,0,1,89.0,2024-07-31,No,0.11
ENG00006414,MEM001882,2024-04-02,14,1,4,6,100.0,2024-03-15,No,0.0
ENG00006415,MEM002175,2024-07-20,19,30,12,3,100.0,2024-06-23,No,0.0
ENG00006416,MEM001796,2024-02-14,26,44,8,4,100.0,2024-01-18,No,0.0
ENG00006417,MEM002325,2024-01-17,17,19,13,3,100.0,2024-01-08,No,0.0
ENG00006418,MEM000173,2024-10-01,23,32,8,1,100.0,2024-09-04,No,0.0
ENG00006419,MEM001190,2024-01-20,7,0,6,6,100.0,2023-12-26,No,0.0
ENG00006420,MEM000857,2024-02-29,23,24,8,0,98.0,2024-02-04,No,0.02
ENG00006421,MEM001026,2024-03-31,1,25,3,4,69.5,2024-03-11,No,0.3
ENG00006422,MEM000723,2024-02-20,9,27,15,7,100.0,2024-02-18,No,0.0
ENG00006423,MEM000755,2024-04-07,9,1,11,1,83.5,2024-04-06,No,0.17
ENG00006424,MEM002369,2024-05-31,5,40,3,5,95.0,2024-05-21,No,0.05
ENG00006425,MEM000967,2024-03-31,12,36,15,3,100.0,2024-03-24,No,0.0
ENG00006426,MEM001282,2024-02-09,14,43,12,3,100.0,2024-02-02,No,0.0
ENG00006427,MEM001817,2024-06-15,0,12,0,6,66.0,2024-05-26,No,0.34
ENG00006428,MEM002233,2024-12-16,20,5,6,8,100.0,2024-11-30,No,0.0
ENG00006429,MEM000519,2024-02-16,13,13,12,5,100.0,2024-02-16,No,0.0
ENG00006430,MEM000651,2024-05-02,19,37,15,0,100.0,2024-04-09,No,0.0
ENG00006431,MEM000704,2024-03-12,28,25,15,5,100.0,2024-02-29,No,0.0
ENG00006432,MEM002241,2024-11-08,21,6,5,2,90.0,2024-10-15,No,0.1
ENG00006433,MEM000242,2024-12-14,7,45,8,6,100.0,2024-11-24,No,0.0
ENG00006434,MEM001519,2024-10-02,18,34,11,8,100.0,2024-10-02,No,0.0
ENG00006435,MEM001066,2024-05-07,12,11,11,8,100.0,2024-04-14,No,0.0
ENG00006436,MEM000929,2024-09-16,29,1,1,1,73.5,2024-08-26,No,0.27
ENG00006437,MEM000572,2024-03-20,12,43,3,5,100.0,2024-02-19,No,0.0
ENG00006438,MEM000684,2024-09-30,22,32,15,7,100.0,2024-09-24,No,0.0
ENG00006439,MEM000224,2024-11-16,23,31,5,1,96.5,2024-11-06,No,0.04
ENG00006440,MEM002362,2024-08-29,18,36,10,6,100.0,2024-08-28,No,0.0
ENG00006441,MEM002458,2024-08-18,23,31,6,0,91.5,2024-07-20,No,0.09
ENG00006442,MEM002497,2024-09-13,9,27,3,6,100.0,2024-08-18,No,0.0
ENG00006443,MEM002241,2024-08-14,30,10,3,2,100.0,2024-08-05,No,0.0
ENG00006444,MEM000190,2024-11-07,16,46,4,4,100.0,2024-10-27,No,0.0
ENG00006445,MEM002009,2024-08-04,20,46,1,4,100.0,2024-08-04,No,0.0
ENG00006446,MEM001304,2024-03-29,18,48,8,0,100.0,2024-03-26,No,0.0
ENG00006447,MEM002263,2024-02-24,30,40,12,7,100.0,2024-02-23,No,0.0
ENG00006448,MEM001887,2024-05-20,22,39,5,6,100.0,2024-04-29,No,0.0
ENG00006449,MEM000403,2024-12-13,30,49,4,8,100.0,2024-12-03,No,0.0
ENG00006450,MEM001711,2024-08-14,26,35,11,3,100.0,2024-07-28,No,0.0
ENG00006451,MEM000640,2024-04-22,1,38,11,1,86.0,2024-03-31,No,0.14
ENG00006452,MEM001248,2024-08-28,18,7,10,8,100.0,2024-08-11,No,0.0
ENG00006453,MEM001658,2024-05-14,29,11,6,7,100.0,2024-04-23,No,0.0
ENG00006454,MEM001370,2024-06-29,4,28,15,8,100.0,2024-06-19,No,0.0
ENG00006455,MEM000824,2024-01-26,26,28,15,2,100.0,2024-01-19,No,0.0
ENG00006456,MEM000894,2024-10-25,12,22,4,4,95.0,2024-10-02,No,0.05
ENG00006457,MEM002371,2024-10-08,27,33,9,1,100.0,2024-09-19,No,0.0
ENG00006458,MEM000428,2024-03-09,29,23,2,2,99.5,2024-02-18,No,0.01
ENG00006459,MEM000809,2024-11-29,22,0,5,0,69.0,2024-11-27,No,0.31
ENG00006460,MEM001367,2024-05-08,0,11,15,4,100.0,2024-04-28,No,0.0
ENG00006461,MEM001866,2024-04-28,17,28,13,8,100.0,2024-04-20,No,0.0
ENG00006462,MEM001327,2024-09-15,22,38,12,6,100.0,2024-08-25,No,0.0
ENG00006463,MEM000053,2024-05-23,27,24,7,8,100.0,2024-05-21,No,0.0
ENG00006464,MEM002194,2024-06-20,30,19,9,4,100.0,2024-06-17,No,0.0
ENG00006465,MEM001438,2024-07-05,14,2,6,3,89.0,2024-06-17,No,0.11
ENG00006466,MEM001165,2024-02-04,25,17,9,0,100.0,2024-01-22,No,0.0
ENG00006467,MEM002436,2024-05-24,16,7,9,1,90.5,2024-05-18,No,0.1
ENG00006468,MEM001358,2024-11-13,23,44,5,1,100.0,2024-10-21,No,0.0
ENG00006469,MEM001849,2024-05-15,30,37,6,0,100.0,2024-04-22,No,0.0
ENG00006470,MEM001056,2024-01-13,26,44,14,1,100.0,2024-01-06,No,0.0
ENG00006471,MEM002486,2024-06-04,9,12,10,6,100.0,2024-05-19,No,0.0
ENG00006472,MEM000418,2024-03-13,4,5,12,8,100.0,2024-03-06,No,0.0
ENG00006473,MEM000731,2024-08-01,22,3,4,3,95.5,2024-07-11,No,0.04
ENG00006474,MEM001038,2024-06-17,25,37,7,8,100.0,2024-06-08,No,0.0
ENG00006475,MEM002182,2024-09-01,2,27,2,5,77.5,2024-08-09,No,0.23
ENG00006476,MEM002365,2024-10-27,16,2,2,1,53.0,2024-10-22,No,0.47
ENG00006477,MEM000843,2024-11-23,30,34,2,0,87.0,2024-11-23,No,0.13
ENG00006478,MEM000968,2024-02-14,14,44,15,3,100.0,2024-02-14,No,0.0
ENG00006479,MEM002172,2024-05-13,0,36,11,1,83.0,2024-04-28,No,0.17
ENG00006480,MEM002482,2024-02-27,26,24,9,4,100.0,2024-02-14,No,0.0
ENG00006481,MEM000355,2024-06-21,10,28,6,0,64.0,2024-06-07,No,0.36
ENG00006482,MEM000639,2024-06-14,27,17,9,1,100.0,2024-06-12,No,0.0
ENG00006483,MEM001410,2024-08-03,9,11,4,5,93.5,2024-07-04,No,0.07
ENG00006484,MEM001876,2024-01-29,28,1,6,2,100.0,2024-01-14,No,0.0
ENG00006485,MEM001569,2024-10-11,3,28,9,1,75.0,2024-10-07,No,0.25
ENG00006486,MEM002247,2024-04-06,16,38,4,6,100.0,2024-03-13,No,0.0
ENG00006487,MEM001897,2024-06-23,15,33,9,3,100.0,2024-06-22,No,0.0
ENG00006488,MEM000687,2024-09-17,6,11,0,7,87.5,2024-09-08,No,0.12
ENG00006489,MEM001529,2024-12-15,25,35,6,0,97.5,2024-11-27,No,0.03
ENG00006490,MEM001849,2024-08-27,5,20,15,4,100.0,2024-08-26,No,0.0
ENG00006491,MEM002183,2024-08-20,8,32,1,4,77.0,2024-08-08,No,0.23
ENG00006492,MEM001074,2024-08-12,27,47,2,1,97.5,2024-07-27,No,0.03
ENG00006493,MEM001816,2024-04-27,3,48,6,3,90.0,2024-04-04,No,0.1
ENG00006494,MEM000774,2024-11-10,4,35,13,3,100.0,2024-10-12,No,0.0
ENG00006495,MEM001573,2024-01-05,21,26,13,0,100.0,2023-12-16,No,0.0
ENG00006496,MEM002169,2024-09-26,9,0,11,3,100.0,2024-09-20,No,0.0
ENG00006497,MEM002117,2024-05-02,12,10,8,4,100.0,2024-04-24,No,0.0
ENG00006498,MEM002151,2024-05-17,12,22,12,0,95.0,2024-05-12,No,0.05
ENG00006499,MEM000579,2024-11-29,29,23,1,5,100.0,2024-10-30,No,0.0
ENG00006500,MEM000796,2024-11-27,19,42,14,1,100.0,2024-11-21,No,0.0
ENG00006501,MEM002024,2024-10-18,17,27,7,7,100.0,2024-10-17,No,0.0
ENG00006502,MEM002251,2024-02-09,20,3,14,7,100.0,2024-01-31,No,0.0
ENG00006503,MEM001865,2024-06-28,20,34,7,5,100.0,2024-06-10,No,0.0
ENG00006504,MEM000905,2024-09-29,11,35,7,5,100.0,2024-09-28,No,0.0
ENG00006505,MEM001329,2024-04-21,5,7,7,4,88.5,2024-03-23,No,0.12
ENG00006506,MEM000250,2024-12-03,23,45,2,3,100.0,2024-11-04,No,0.0
ENG00006507,MEM002162,2024-05-01,25,14,9,4,100.0,2024-04-14,No,0.0
ENG00006508,MEM001515,2024-03-10,4,2,10,7,100.0,2024-03-09,No,0.0
ENG00006509,MEM001644,2024-11-11,29,17,4,3,100.0,2024-10-19,No,0.0
ENG00006510,MEM002131,2024-01-11,7,34,9,2,96.0,2023-12-26,No,0.04
ENG00006511,MEM001912,2024-01-25,18,36,7,5,100.0,2024-01-15,No,0.0
ENG00006512,MEM001030,2024-08-13,14,28,15,1,100.0,2024-08-03,No,0.0
ENG00006513,MEM002067,2024-04-20,1,12,5,8,100.0,2024-04-02,No,0.0
ENG00006514,MEM002330,2024-01-22,18,25,2,2,78.5,2024-01-10,No,0.21
ENG00006515,MEM000472,2024-06-01,5,42,2,1,51.0,2024-05-27,No,0.49
ENG00006516,MEM000857,2024-06-24,25,46,11,8,100.0,2024-06-06,No,0.0
ENG00006517,MEM000024,2024-02-23,13,3,13,5,100.0,2024-01-25,No,0.0
ENG00006518,MEM001590,2024-11-22,1,45,4,5,94.5,2024-11-21,No,0.06
ENG00006519,MEM000231,2024-05-07,21,40,7,2,100.0,2024-04-16,No,0.0
ENG00006520,MEM001848,2024-05-10,15,45,13,5,100.0,2024-04-18,No,0.0
ENG00006521,MEM000666,2024-04-03,11,30,1,3,72.0,2024-03-09,No,0.28
ENG00006522,MEM001486,2024-04-04,21,31,12,2,100.0,2024-03-20,No,0.0
ENG00006523,MEM000803,2024-08-03,5,4,11,1,77.0,2024-07-28,No,0.23
ENG00006524,MEM001576,2024-12-04,9,16,14,1,100.0,2024-12-03,No,0.0
ENG00006525,MEM000687,2024-08-16,11,13,9,5,100.0,2024-07-28,No,0.0
ENG00006526,MEM001381,2024-05-24,4,41,11,7,100.0,2024-04-29,No,0.0
ENG00006527,MEM001925,2024-11-04,24,7,9,8,100.0,2024-10-21,No,0.0
ENG00006528,MEM000257,2024-08-14,26,41,6,4,100.0,2024-07-17,No,0.0
ENG00006529,MEM001335,2024-07-03,11,12,9,2,93.0,2024-06-12,No,0.07
ENG00006530,MEM000552,2024-02-04,21,5,12,7,100.0,2024-02-04,No,0.0
ENG00006531,MEM000835,2024-09-15,25,28,10,0,100.0,2024-08-19,No,0.0
ENG00006532,MEM000834,2024-08-06,21,39,7,2,100.0,2024-07-24,No,0.0
ENG00006533,MEM000133,2024-12-15,15,25,5,1,77.5,2024-12-11,No,0.23
ENG00006534,MEM000322,2024-07-24,22,10,4,0,69.0,2024-06-26,No,0.31
ENG00006535,MEM000265,2024-03-24,26,41,4,6,100.0,2024-03-16,No,0.0
ENG00006536,MEM001552,2024-12-06,7,22,4,4,85.0,2024-12-03,No,0.15
ENG00006537,MEM002289,2024-09-03,14,27,9,6,100.0,2024-08-07,No,0.0
ENG00006538,MEM000733,2024-10-15,5,39,6,4,99.5,2024-09-29,No,0.01
ENG00006539,MEM001111,2024-11-02,25,40,14,0,100.0,2024-10-20,No,0.0
ENG00006540,MEM000512,2024-07-03,7,33,3,4,85.5,2024-06-22,No,0.14
ENG00006541,MEM002264,2024-01-06,17,43,6,7,100.0,2023-12-27,No,0.0
ENG00006542,MEM001130,2024-04-27,12,19,6,2,83.5,2024-04-15,No,0.17
ENG00006543,MEM001632,2024-12-09,30,32,1,8,100.0,2024-11-26,No,0.0
ENG00006544,MEM001417,2024-01-02,5,5,12,6,100.0,2023-12-18,No,0.0
ENG00006545,MEM000966,2024-08-13,4,20,2,0,28.0,2024-08-09,No,0.72
ENG00006546,MEM002157,2024-06-24,17,21,5,7,100.0,2024-05-30,No,0.0
ENG00006547,MEM001411,2024-10-23,23,5,9,2,100.0,2024-10-17,No,0.0
ENG00006548,MEM002044,2024-09-06,10,12,0,1,36.0,2024-09-06,No,0.64
ENG00006549,MEM000697,2024-10-30,12,42,10,4,100.0,2024-10-17,No,0.0
ENG00006550,MEM001671,2024-08-26,10,24,6,3,92.0,2024-08-06,No,0.08
ENG00006551,MEM000251,2024-09-22,9,48,7,1,87.0,2024-09-03,No,0.13
ENG00006552,MEM001573,2024-06-27,0,44,2,6,92.0,2024-06-15,No,0.08
ENG00006553,MEM001193,2024-08-21,16,31,11,8,100.0,2024-07-29,No,0.0
ENG00006554,MEM000280,2024-06-21,3,30,4,3,71.0,2024-06-08,No,0.29
ENG00006555,MEM001504,2024-03-27,8,36,0,6,94.0,2024-03-01,No,0.06
ENG00006556,MEM001527,2024-06-02,14,22,0,8,100.0,2024-05-11,No,0.0
ENG00006557,MEM000689,2024-09-27,0,15,13,5,100.0,2024-09-03,No,0.0
ENG00006558,MEM000223,2024-08-09,23,46,10,1,100.0,2024-08-08,No,0.0
ENG00006559,MEM002059,2024-09-21,24,5,4,8,100.0,2024-09-09,No,0.0
ENG00006560,MEM000862,2024-11-24,22,4,7,3,100.0,2024-11-01,No,0.0
ENG00006561,MEM000627,2024-07-12,18,41,7,0,91.5,2024-06-29,No,0.09
