nutrition_log_id,member_id,log_date,meal_type,food_id,food_name,serving_size_g,calories,protein_g,carbs_g,fat_g,fiber_g,sugar_g
NL00009054,MEM002086,2024-10-22,Breakfast,FOOD0056,pear,70.0,70.0,2.1,10.5,2.1,1.0,3.2
NL00009055,MEM000826,2024-04-06,Snack,FOOD0006,salmon,60.0,123.6,13.2,0.0,7.8,0.0,0.0
NL00009056,MEM001751,2024-07-21,Post-Workout,FOOD0009,shrimp,260.0,312.0,62.4,0.0,5.2,0.0,0.0
NL00009057,MEM002402,2024-10-13,Dinner,FOOD0039,lettuce,290.0,72.5,2.9,14.5,0.6,1.4,4.4
NL00009058,MEM000431,2024-06-22,Snack,FOOD0053,grapes,120.0,72.0,0.6,18.0,0.2,1.8,5.4
NL00009059,MEM000977,2024-02-04,Post-Workout,FOOD0078,butter,220.0,220.0,6.6,33.0,6.6,3.3,9.9
NL00009060,MEM002274,2024-06-22,Breakfast,FOOD0073,cheese,110.0,110.0,3.3,16.5,3.3,1.6,5.0
NL00009061,MEM002144,2024-09-22,Breakfast,FOOD0040,asparagus,230.0,230.0,6.9,34.5,6.9,3.4,10.4
NL00009062,MEM000993,2024-08-21,Breakfast,FOOD0045,mushrooms,120.0,120.0,3.6,18.0,3.6,1.8,5.4
NL00009063,MEM000304,2024-09-10,Snack,FOOD0064,olive oil,250.0,250.0,7.5,37.5,7.5,3.8,11.2
NL00009064,MEM001821,2024-10-07,Breakfast,FOOD0056,pear,260.0,260.0,7.8,39.0,7.8,3.9,11.7
NL00009065,MEM000227,2024-04-30,Post-Workout,FOOD0012,egg whites,160.0,160.0,4.8,24.0,4.8,2.4,7.2
NL00009066,MEM002169,2024-01-13,Lunch,FOOD0041,green beans,120.0,120.0,3.6,18.0,3.6,1.8,5.4
NL00009067,MEM000236,2024-08-28,Breakfast,FOOD0027,sweet potato,90.0,77.4,1.4,18.0,0.1,1.8,5.4
NL00009068,MEM001586,2024-03-29,Breakfast,FOOD0034,kale,140.0,140.0,4.2,21.0,4.2,2.1,6.3
NL00009069,MEM001575,2024-10-10,Snack,FOOD0035,carrots,130.0,32.5,1.3,6.5,0.3,0.6,2.0
NL00009070,MEM000075,2024-06-19,Lunch,FOOD0001,chicken breast,290.0,478.5,89.9,0.0,10.4,0.0,0.0
NL00009071,MEM001661,2024-08-31,Post-Workout,FOOD0058,grapefruit,220.0,132.0,1.1,33.0,0.4,3.3,9.9
NL00009072,MEM002217,2024-09-22,Snack,FOOD0073,cheese,260.0,260.0,7.8,39.0,7.8,3.9,11.7
NL00009073,MEM000264,2024-04-05,Post-Workout,FOOD0040,asparagus,90.0,90.0,2.7,13.5,2.7,1.4,4.0
NL00009074,MEM001450,2024-09-24,Post-Workout,FOOD0041,green beans,90.0,90.0,2.7,13.5,2.7,1.4,4.0
NL00009075,MEM001480,2024-08-24,Dinner,FOOD0013,turkey breast,130.0,130.0,3.9,19.5,3.9,2.0,5.9
NL00009076,MEM002342,2024-10-05,Breakfast,FOOD0076,yogurt,270.0,159.3,27.0,9.7,1.1,1.1,3.0
NL00009077,MEM001565,2024-07-12,Post-Workout,FOOD0083,dark chocolate,220.0,220.0,6.6,33.0,6.6,3.3,9.9
NL00009078,MEM002183,2024-03-07,Snack,FOOD0063,almond butter,150.0,150.0,4.5,22.5,4.5,2.2,6.8
NL00009079,MEM001829,2024-09-05,Breakfast,FOOD0068,cashews,60.0,60.0,1.8,9.0,1.8,0.9,2.7
NL00009080,MEM002405,2024-05-20,Snack,FOOD0050,blueberry,300.0,180.0,1.5,45.0,0.6,4.5,13.5
NL00009081,MEM000921,2024-06-13,Lunch,FOOD0055,peach,150.0,150.0,4.5,22.5,4.5,2.2,6.8
NL00009082,MEM001351,2024-03-23,Snack,FOOD0043,brussels sprouts,250.0,250.0,7.5,37.5,7.5,3.8,11.2
NL00009083,MEM000619,2024-03-31,Breakfast,FOOD0008,tilapia,60.0,72.0,14.4,0.0,1.2,0.0,0.0
NL00009084,MEM001286,2024-10-02,Breakfast,FOOD0015,tofu,200.0,200.0,6.0,30.0,6.0,3.0,9.0
NL00009085,MEM001094,2024-09-02,Lunch,FOOD0042,cauliflower,70.0,70.0,2.1,10.5,2.1,1.0,3.2
NL00009086,MEM001826,2024-06-14,Breakfast,FOOD0017,protein powder,60.0,60.0,1.8,9.0,1.8,0.9,2.7
NL00009087,MEM001284,2024-08-14,Lunch,FOOD0050,blueberry,250.0,150.0,1.2,37.5,0.5,3.8,11.2
NL00009088,MEM002173,2024-11-23,Post-Workout,FOOD0046,banana,110.0,97.9,1.2,25.3,0.3,2.5,7.6
NL00009089,MEM002375,2024-04-21,Lunch,FOOD0040,asparagus,180.0,180.0,5.4,27.0,5.4,2.7,8.1
NL00009090,MEM002353,2024-12-07,Lunch,FOOD0013,turkey breast,150.0,150.0,4.5,22.5,4.5,2.2,6.8
NL00009091,MEM001066,2024-08-20,Snack,FOOD0075,cheddar cheese,100.0,100.0,3.0,15.0,3.0,1.5,4.5
NL00009092,MEM000943,2024-12-15,Breakfast,FOOD0067,flax seeds,160.0,160.0,4.8,24.0,4.8,2.4,7.2
NL00009093,MEM000403,2024-11-18,Breakfast,FOOD0083,dark chocolate,80.0,80.0,2.4,12.0,2.4,1.2,3.6
NL00009094,MEM000137,2024-09-02,Breakfast,FOOD0070,sunflower seeds,120.0,120.0,3.6,18.0,3.6,1.8,5.4
NL00009095,MEM000483,2024-09-14,Breakfast,FOOD0083,dark chocolate,190.0,190.0,5.7,28.5,5.7,2.8,8.5
NL00009096,MEM000055,2024-09-03,Dinner,FOOD0079,granola bar,70.0,70.0,2.1,10.5,2.1,1.0,3.2
NL00009097,MEM001113,2024-02-12,Dinner,FOOD0061,walnuts,180.0,180.0,5.4,27.0,5.4,2.7,8.1
NL00009098,MEM000156,2024-05-24,Breakfast,FOOD0029,couscous,230.0,230.0,6.9,34.5,6.9,3.4,10.4
NL00009099,MEM001061,2024-04-22,Dinner,FOOD0051,mango,160.0,160.0,4.8,24.0,4.8,2.4,7.2
NL00009100,MEM002394,2024-01-27,Lunch,FOOD0018,cottage cheese,210.0,210.0,6.3,31.5,6.3,3.2,9.5
NL00009101,MEM000027,2024-11-18,Post-Workout,FOOD0042,cauliflower,170.0,170.0,5.1,25.5,5.1,2.6,7.6
NL00009102,MEM000511,2024-08-17,Dinner,FOOD0060,almonds,150.0,868.5,31.5,33.0,75.0,3.3,9.9
NL00009103,MEM001371,2024-01-05,Snack,FOOD0007,tuna,250.0,330.0,70.0,0.0,3.2,0.0,0.0
NL00009104,MEM001159,2024-06-14,Post-Workout,FOOD0076,yogurt,160.0,94.4,16.0,5.8,0.6,0.6,1.8
NL00009105,MEM001269,2024-08-11,Post-Workout,FOOD0005,pork chop,210.0,525.0,54.6,0.0,35.7,0.0,0.0
NL00009106,MEM002132,2024-03-17,Snack,FOOD0065,coconut oil,200.0,200.0,6.0,30.0,6.0,3.0,9.0
NL00009107,MEM001853,2024-01-22,Lunch,FOOD0053,grapes,110.0,66.0,0.6,16.5,0.2,1.6,5.0
NL00009108,MEM001256,2024-03-15,Dinner,FOOD0039,lettuce,220.0,55.0,2.2,11.0,0.4,1.1,3.3
NL00009109,MEM002197,2024-08-15,Breakfast,FOOD0067,flax seeds,130.0,130.0,3.9,19.5,3.9,2.0,5.9
NL00009110,MEM000362,2024-11-27,Post-Workout,FOOD0073,cheese,270.0,270.0,8.1,40.5,8.1,4.1,12.2
NL00009111,MEM002418,2024-05-01,Dinner,FOOD0018,cottage cheese,60.0,60.0,1.8,9.0,1.8,0.9,2.7
NL00009112,MEM000638,2024-10-16,Post-Workout,FOOD0052,pineapple,270.0,140.4,0.8,37.8,0.5,3.8,11.3
NL00009113,MEM000317,2024-02-04,Breakfast,FOOD0058,grapefruit,70.0,42.0,0.4,10.5,0.1,1.0,3.2
NL00009114,MEM001253,2024-11-04,Breakfast,FOOD0002,chicken thigh,270.0,564.3,70.2,0.0,29.7,0.0,0.0
NL00009115,MEM001529,2024-03-07,Lunch,FOOD0050,blueberry,180.0,108.0,0.9,27.0,0.4,2.7,8.1
NL00009116,MEM000508,2024-11-25,Lunch,FOOD0044,zucchini,230.0,230.0,6.9,34.5,6.9,3.4,10.4
NL00009117,MEM002007,2024-06-24,Post-Workout,FOOD0020,brown rice,120.0,134.4,3.1,28.8,1.1,2.9,8.6
NL00009118,MEM001726,2024-03-28,Post-Workout,FOOD0012,egg whites,170.0,170.0,5.1,25.5,5.1,2.6,7.6
NL00009119,MEM001301,2024-10-13,Dinner,FOOD0067,flax seeds,240.0,240.0,7.2,36.0,7.2,3.6,10.8
NL00009120,MEM000027,2024-01-12,Dinner,FOOD0073,cheese,160.0,160.0,4.8,24.0,4.8,2.4,7.2
NL00009121,MEM000630,2024-03-30,Dinner,FOOD0070,sunflower seeds,50.0,50.0,1.5,7.5,1.5,0.8,2.2
NL00009122,MEM000430,2024-01-10,Breakfast,FOOD0055,peach,220.0,220.0,6.6,33.0,6.6,3.3,9.9
NL00009123,MEM002224,2024-10-02,Post-Workout,FOOD0073,cheese,240.0,240.0,7.2,36.0,7.2,3.6,10.8
NL00009124,MEM001930,2024-12-03,Snack,FOOD0019,white rice,260.0,338.0,7.0,72.8,0.8,7.3,21.8
NL00009125,MEM001135,2024-11-21,Post-Workout,FOOD0069,pecans,210.0,210.0,6.3,31.5,6.3,3.2,9.5
NL00009126,MEM000847,2024-01-02,Dinner,FOOD0004,steak,90.0,243.9,22.5,0.0,17.1,0.0,0.0
NL00009127,MEM002258,2024-05-03,Breakfast,FOOD0017,protein powder,50.0,50.0,1.5,7.5,1.5,0.8,2.2
NL00009128,MEM001852,2024-11-03,Dinner,FOOD0048,orange,210.0,126.0,1.0,31.5,0.4,3.2,9.5
NL00009129,MEM001148,2024-05-30,Dinner,FOOD0017,protein powder,300.0,300.0,9.0,45.0,9.0,4.5,13.5
NL00009130,MEM002030,2024-06-10,Lunch,FOOD0077,whey protein,260.0,260.0,7.8,39.0,7.8,3.9,11.7
NL00009131,MEM001782,2024-10-05,Lunch,FOOD0058,grapefruit,180.0,108.0,0.9,27.0,0.4,2.7,8.1
NL00009132,MEM000609,2024-11-10,Snack,FOOD0083,dark chocolate,240.0,240.0,7.2,36.0,7.2,3.6,10.8
NL00009133,MEM002131,2024-03-05,Dinner,FOOD0047,apple,130.0,67.6,0.4,18.2,0.3,1.8,5.5
NL00009134,MEM002115,2024-07-26,Post-Workout,FOOD0064,olive oil,160.0,160.0,4.8,24.0,4.8,2.4,7.2
NL00009135,MEM000531,2024-07-15,Dinner,FOOD0041,green beans,100.0,100.0,3.0,15.0,3.0,1.5,4.5
NL00009136,MEM000315,2024-01-10,Snack,FOOD0054,watermelon,280.0,168.0,1.4,42.0,0.6,4.2,12.6
NL00009137,MEM000284,2024-06-14,Lunch,FOOD0003,ground beef,270.0,675.0,70.2,0.0,45.9,0.0,0.0
NL00009138,MEM001307,2024-07-11,Snack,FOOD0067,flax seeds,110.0,110.0,3.3,16.5,3.3,1.6,5.0
NL00009139,MEM000384,2024-08-26,Dinner,FOOD0051,mango,240.0,240.0,7.2,36.0,7.2,3.6,10.8
NL00009140,MEM002234,2024-05-29,Lunch,FOOD0036,bell pepper,210.0,52.5,2.1,10.5,0.4,1.0,3.2
NL00009141,MEM001167,2024-11-06,Lunch,FOOD0053,grapes,140.0,84.0,0.7,21.0,0.3,2.1,6.3
NL00009142,MEM001711,2024-07-30,Lunch,FOOD0055,peach,150.0,150.0,4.5,22.5,4.5,2.2,6.8
NL00009143,MEM001438,2024-09-18,Dinner,FOOD0035,carrots,260.0,65.0,2.6,13.0,0.5,1.3,3.9
NL00009144,MEM001617,2024-08-04,Post-Workout,FOOD0068,cashews,160.0,160.0,4.8,24.0,4.8,2.4,7.2
NL00009145,MEM000985,2024-02-24,Lunch,FOOD0022,quinoa,130.0,156.0,5.7,27.3,2.5,2.7,8.2
NL00009146,MEM001947,2024-01-06,Breakfast,FOOD0013,turkey breast,270.0,270.0,8.1,40.5,8.1,4.1,12.2
NL00009147,MEM000431,2024-08-24,Snack,FOOD0048,orange,180.0,108.0,0.9,27.0,0.4,2.7,8.1
NL00009148,MEM001368,2024-07-21,Snack,FOOD0010,cod,170.0,204.0,40.8,0.0,3.4,0.0,0.0
NL00009149,MEM000261,2024-10-24,Snack,FOOD0048,orange,150.0,90.0,0.8,22.5,0.3,2.2,6.8
NL00009150,MEM001006,2024-06-30,Post-Workout,FOOD0064,olive oil,270.0,270.0,8.1,40.5,8.1,4.1,12.2
NL00009151,MEM002489,2024-06-07,Breakfast,FOOD0001,chicken breast,120.0,198.0,37.2,0.0,4.3,0.0,0.0
NL00009152,MEM002057,2024-01-05,Dinner,FOOD0027,sweet potato,150.0,129.0,2.4,30.0,0.2,3.0,9.0
NL00009153,MEM002392,2024-05-15,Snack,FOOD0002,chicken thigh,170.0,355.3,44.2,0.0,18.7,0.0,0.0
NL00009154,MEM001579,2024-11-16,Lunch,FOOD0010,cod,110.0,132.0,26.4,0.0,2.2,0.0,0.0
NL00009155,MEM000889,2024-11-19,Lunch,FOOD0058,grapefruit,290.0,174.0,1.4,43.5,0.6,4.4,13.0
NL00009156,MEM001989,2024-09-09,Dinner,FOOD0065,coconut oil,290.0,290.0,8.7,43.5,8.7,4.4,13.0
NL00009157,MEM002012,2024-01-23,Snack,FOOD0046,banana,70.0,62.3,0.8,16.1,0.2,1.6,4.8
NL00009158,MEM002403,2024-07-21,Snack,FOOD0019,white rice,110.0,143.0,3.0,30.8,0.3,3.1,9.2
NL00009159,MEM000777,2024-02-23,Snack,FOOD0058,grapefruit,250.0,150.0,1.2,37.5,0.5,3.8,11.2
NL00009160,MEM000152,2024-11-14,Snack,FOOD0070,sunflower seeds,70.0,70.0,2.1,10.5,2.1,1.0,3.2
NL00009161,MEM001481,2024-03-07,Lunch,FOOD0021,jasmine rice,190.0,228.0,5.7,47.5,1.9,4.8,14.2
NL00009162,MEM000364,2024-07-24,Breakfast,FOOD0046,banana,280.0,249.2,3.1,64.4,0.8,6.4,19.3
NL00009163,MEM001748,2024-01-14,Breakfast,FOOD0058,grapefruit,210.0,126.0,1.0,31.5,0.4,3.2,9.5
NL00009164,MEM001832,2024-05-08,Lunch,FOOD0003,ground beef,110.0,275.0,28.6,0.0,18.7,0.0,0.0
NL00009165,MEM000335,2024-09-24,Dinner,FOOD0010,cod,200.0,240.0,48.0,0.0,4.0,0.0,0.0
NL00009166,MEM000506,2024-02-03,Post-Workout,FOOD0041,green beans,290.0,290.0,8.7,43.5,8.7,4.4,13.0
NL00009167,MEM002408,2024-07-01,Dinner,FOOD0037,tomato,190.0,47.5,1.9,9.5,0.4,1.0,2.8
NL00009168,MEM000914,2024-11-27,Post-Workout,FOOD0029,couscous,300.0,300.0,9.0,45.0,9.0,4.5,13.5
NL00009169,MEM000666,2024-07-07,Breakfast,FOOD0073,cheese,270.0,270.0,8.1,40.5,8.1,4.1,12.2
NL00009170,MEM001990,2024-01-13,Dinner,FOOD0021,jasmine rice,270.0,324.0,8.1,67.5,2.7,6.8,20.2
NL00009171,MEM001502,2024-05-22,Dinner,FOOD0062,peanut butter,160.0,160.0,4.8,24.0,4.8,2.4,7.2
NL00009172,MEM000011,2024-03-01,Snack,FOOD0069,pecans,180.0,180.0,5.4,27.0,5.4,2.7,8.1
NL00009173,MEM001562,2024-01-05,Dinner,FOOD0019,white rice,160.0,208.0,4.3,44.8,0.5,4.5,13.4
NL00009174,MEM001754,2024-10-26,Snack,FOOD0053,grapes,60.0,36.0,0.3,9.0,0.1,0.9,2.7
NL00009175,MEM001119,2024-07-06,Breakfast,FOOD0010,cod,190.0,228.0,45.6,0.0,3.8,0.0,0.0
NL00009176,MEM001499,2024-07-02,Post-Workout,FOOD0062,peanut butter,90.0,90.0,2.7,13.5,2.7,1.4,4.0
NL00009177,MEM000855,2024-01-27,Breakfast,FOOD0008,tilapia,80.0,96.0,19.2,0.0,1.6,0.0,0.0
NL00009178,MEM000087,2024-04-26,Snack,FOOD0046,banana,220.0,195.8,2.4,50.6,0.7,5.1,15.2
NL00009179,MEM000565,2024-08-22,Post-Workout,FOOD0084,honey,260.0,260.0,7.8,39.0,7.8,3.9,11.7
NL00009180,MEM000834,2024-08-26,Snack,FOOD0055,peach,220.0,220.0,6.6,33.0,6.6,3.3,9.9
NL00009181,MEM000387,2024-01-18,Lunch,FOOD0060,almonds,300.0,1737.0,63.0,66.0,150.0,6.6,19.8
NL00009182,MEM000070,2024-01-16,Lunch,FOOD0043,brussels sprouts,290.0,290.0,8.7,43.5,8.7,4.4,13.0
NL00009183,MEM001728,2024-10-21,Snack,FOOD0035,carrots,60.0,15.0,0.6,3.0,0.1,0.3,0.9
NL00009184,MEM002392,2024-05-27,Lunch,FOOD0031,tortilla,280.0,280.0,8.4,42.0,8.4,4.2,12.6
NL00009185,MEM001155,2024-08-16,Post-Workout,FOOD0034,kale,130.0,130.0,3.9,19.5,3.9,2.0,5.9
NL00009186,MEM001520,2024-01-11,Dinner,FOOD0046,banana,140.0,124.6,1.5,32.2,0.4,3.2,9.7
NL00009187,MEM001999,2024-11-24,Post-Workout,FOOD0083,dark chocolate,60.0,60.0,1.8,9.0,1.8,0.9,2.7
NL00009188,MEM001950,2024-09-01,Dinner,FOOD0073,cheese,200.0,200.0,6.0,30.0,6.0,3.0,9.0
NL00009189,MEM001802,2024-03-12,Post-Workout,FOOD0009,shrimp,170.0,204.0,40.8,0.0,3.4,0.0,0.0
NL00009190,MEM000774,2024-02-14,Dinner,FOOD0052,pineapple,90.0,46.8,0.3,12.6,0.2,1.3,3.8
NL00009191,MEM000081,2024-07-14,Snack,FOOD0068,cashews,200.0,200.0,6.0,30.0,6.0,3.0,9.0
NL00009192,MEM001592,2024-03-31,Snack,FOOD0081,rice cakes,180.0,216.0,5.4,45.0,1.8,4.5,13.5
NL00009193,MEM000052,2024-01-07,Breakfast,FOOD0016,tempeh,150.0,150.0,4.5,22.5,4.5,2.2,6.8
NL00009194,MEM001438,2024-06-08,Lunch,FOOD0050,blueberry,120.0,72.0,0.6,18.0,0.2,1.8,5.4
NL00009195,MEM001471,2024-04-09,Post-Workout,FOOD0064,olive oil,140.0,140.0,4.2,21.0,4.2,2.1,6.3
NL00009196,MEM000141,2024-05-19,Post-Workout,FOOD0059,avocado,220.0,352.0,4.4,18.7,33.0,2.0,5.5
NL00009197,MEM000332,2024-12-06,Snack,FOOD0040,asparagus,70.0,70.0,2.1,10.5,2.1,1.0,3.2
NL00009198,MEM001229,2024-06-21,Post-Workout,FOOD0009,shrimp,260.0,312.0,62.4,0.0,5.2,0.0,0.0
NL00009199,MEM000947,2024-05-09,Post-Workout,FOOD0005,pork chop,220.0,550.0,57.2,0.0,37.4,0.0,0.0
NL00009200,MEM000530,2024-03-13,Post-Workout,FOOD0006,salmon,150.0,309.0,33.0,0.0,19.5,0.0,0.0
NL00009201,MEM002258,2024-11-11,Post-Workout,FOOD0084,honey,250.0,250.0,7.5,37.5,7.5,3.8,11.2
NL00009202,MEM000580,2024-08-03,Breakfast,FOOD0067,flax seeds,70.0,70.0,2.1,10.5,2.1,1.0,3.2
NL00009203,MEM001281,2024-01-31,Snack,FOOD0048,orange,130.0,78.0,0.6,19.5,0.3,2.0,5.9
NL00009204,MEM000133,2024-01-16,Lunch,FOOD0079,granola bar,290.0,290.0,8.7,43.5,8.7,4.4,13.0
NL00009205,MEM002273,2024-01-06,Post-Workout,FOOD0051,mango,140.0,140.0,4.2,21.0,4.2,2.1,6.3
NL00009206,MEM001408,2024-12-09,Dinner,FOOD0031,tortilla,150.0,150.0,4.5,22.5,4.5,2.2,6.8
NL00009207,MEM001565,2024-01-29,Dinner,FOOD0001,chicken breast,260.0,429.0,80.6,0.0,9.4,0.0,0.0
NL00009208,MEM002148,2024-06-09,Snack,FOOD0040,asparagus,70.0,70.0,2.1,10.5,2.1,1.0,3.2
NL00009209,MEM000705,2024-09-02,Post-Workout,FOOD0063,almond butter,180.0,180.0,5.4,27.0,5.4,2.7,8.1
NL00009210,MEM001226,2024-12-05,Post-Workout,FOOD0017,protein powder,140.0,140.0,4.2,21.0,4.2,2.1,6.3
NL00009211,MEM002064,2024-03-12,Post-Workout,FOOD0063,almond butter,190.0,190.0,5.7,28.5,5.7,2.8,8.5
NL00009212,MEM001689,2024-07-11,Lunch,FOOD0025,white bread,130.0,156.0,3.9,32.5,1.3,3.2,9.8
NL00009213,MEM000542,2024-08-28,Post-Workout,FOOD0007,tuna,280.0,369.6,78.4,0.0,3.6,0.0,0.0
NL00009214,MEM001393,2024-05-07,Dinner,FOOD0072,milk,90.0,90.0,2.7,13.5,2.7,1.4,4.0
NL00009215,MEM001162,2024-04-05,Lunch,FOOD0080,protein bar,180.0,180.0,5.4,27.0,5.4,2.7,8.1
NL00009216,MEM000297,2024-03-24,Breakfast,FOOD0083,dark chocolate,190.0,190.0,5.7,28.5,5.7,2.8,8.5
NL00009217,MEM002034,2024-06-06,Dinner,FOOD0066,chia seeds,230.0,230.0,6.9,34.5,6.9,3.4,10.4
NL00009218,MEM000199,2024-12-09,Post-Workout,FOOD0071,greek yogurt,270.0,159.3,27.0,9.7,1.1,1.1,3.0
NL00009219,MEM000671,2024-08-21,Post-Workout,FOOD0079,granola bar,190.0,190.0,5.7,28.5,5.7,2.8,8.5
NL00009220,MEM000371,2024-09-23,Snack,FOOD0069,pecans,60.0,60.0,1.8,9.0,1.8,0.9,2.7
NL00009221,MEM001707,2024-09-20,Breakfast,FOOD0051,mango,250.0,250.0,7.5,37.5,7.5,3.8,11.2
NL00009222,MEM001886,2024-05-07,Snack,FOOD0063,almond butter,210.0,210.0,6.3,31.5,6.3,3.2,9.5
NL00009223,MEM000396,2024-11-28,Snack,FOOD0075,cheddar cheese,160.0,160.0,4.8,24.0,4.8,2.4,7.2
NL00009224,MEM001651,2024-08-22,Lunch,FOOD0022,quinoa,140.0,168.0,6.2,29.4,2.7,2.9,8.8
NL00009225,MEM002372,2024-10-18,Dinner,FOOD0078,butter,70.0,70.0,2.1,10.5,2.1,1.0,3.2
NL00009226,MEM000102,2024-02-29,Breakfast,FOOD0047,apple,160.0,83.2,0.5,22.4,0.3,2.2,6.7
NL00009227,MEM001049,2024-10-09,Post-Workout,FOOD0011,eggs,150.0,232.5,19.5,1.6,16.5,0.2,0.4
NL00009228,MEM001147,2024-04-28,Snack,FOOD0078,butter,200.0,200.0,6.0,30.0,6.0,3.0,9.0
NL00009229,MEM001309,2024-08-24,Breakfast,FOOD0006,salmon,130.0,267.8,28.6,0.0,16.9,0.0,0.0
NL00009230,MEM002242,2024-10-10,Snack,FOOD0001,chicken breast,70.0,115.5,21.7,0.0,2.5,0.0,0.0
NL00009231,MEM000978,2024-02-16,Lunch,FOOD0079,granola bar,110.0,110.0,3.3,16.5,3.3,1.6,5.0
NL00009232,MEM000125,2024-09-22,Snack,FOOD0038,cucumber,230.0,230.0,6.9,34.5,6.9,3.4,10.4
NL00009233,MEM000765,2024-05-20,Lunch,FOOD0080,protein bar,90.0,90.0,2.7,13.5,2.7,1.4,4.0
NL00009234,MEM002233,2024-04-19,Lunch,FOOD0038,cucumber,220.0,220.0,6.6,33.0,6.6,3.3,9.9
NL00009235,MEM000625,2024-02-09,Snack,FOOD0076,yogurt,290.0,171.1,29.0,10.4,1.2,1.2,3.2
NL00009236,MEM002041,2024-01-19,Snack,FOOD0040,asparagus,280.0,280.0,8.4,42.0,8.4,4.2,12.6
NL00009237,MEM001312,2024-02-10,Dinner,FOOD0069,pecans,110.0,110.0,3.3,16.5,3.3,1.6,5.0
NL00009238,MEM002170,2024-01-04,Snack,FOOD0077,whey protein,150.0,150.0,4.5,22.5,4.5,2.2,6.8
NL00009239,MEM000238,2024-05-13,Dinner,FOOD0070,sunflower seeds,110.0,110.0,3.3,16.5,3.3,1.6,5.0
NL00009240,MEM002400,2024-12-08,Lunch,FOOD0071,greek yogurt,140.0,82.6,14.0,5.0,0.6,0.6,1.5
NL00009241,MEM001888,2024-06-27,Lunch,FOOD0067,flax seeds,130.0,130.0,3.9,19.5,3.9,2.0,5.9
NL00009242,MEM001654,2024-07-13,Post-Workout,FOOD0036,bell pepper,250.0,62.5,2.5,12.5,0.5,1.2,3.8
NL00009243,MEM000845,2024-01-16,Dinner,FOOD0078,butter,170.0,170.0,5.1,25.5,5.1,2.6,7.6
NL00009244,MEM000884,2024-05-09,Dinner,FOOD0077,whey protein,240.0,240.0,7.2,36.0,7.2,3.6,10.8
NL00009245,MEM000044,2024-10-29,Lunch,FOOD0038,cucumber,120.0,120.0,3.6,18.0,3.6,1.8,5.4
NL00009246,MEM000066,2024-07-09,Lunch,FOOD0024,whole wheat bread,90.0,108.0,2.7,22.5,0.9,2.2,6.8
NL00009247,MEM001674,2024-10-28,Post-Workout,FOOD0069,pecans,290.0,290.0,8.7,43.5,8.7,4.4,13.0
NL00009248,MEM001824,2024-04-07,Dinner,FOOD0038,cucumber,280.0,280.0,8.4,42.0,8.4,4.2,12.6
NL00009249,MEM001715,2024-03-16,Snack,FOOD0059,avocado,60.0,96.0,1.2,5.1,9.0,0.5,1.5
NL00009250,MEM000906,2024-04-30,Post-Workout,FOOD0024,whole wheat bread,280.0,336.0,8.4,70.0,2.8,7.0,21.0
NL00009251,MEM002086,2024-03-28,Lunch,FOOD0070,sunflower seeds,240.0,240.0,7.2,36.0,7.2,3.6,10.8
NL00009252,MEM001387,2024-10-12,Dinner,FOOD0070,sunflower seeds,70.0,70.0,2.1,10.5,2.1,1.0,3.2
NL00009253,MEM000093,2024-03-14,Post-Workout,FOOD0028,potato,200.0,172.0,3.2,40.0,0.2,4.0,12.0
NL00009254,MEM000900,2024-02-22,Snack,FOOD0029,couscous,100.0,100.0,3.0,15.0,3.0,1.5,4.5
NL00009255,MEM000674,2024-10-13,Dinner,FOOD0052,pineapple,200.0,104.0,0.6,28.0,0.4,2.8,8.4
NL00009256,MEM000911,2024-05-21,Dinner,FOOD0016,tempeh,120.0,120.0,3.6,18.0,3.6,1.8,5.4
NL00009257,MEM000717,2024-10-12,Snack,FOOD0077,whey protein,270.0,270.0,8.1,40.5,8.1,4.1,12.2
NL00009258,MEM002458,2024-04-22,Breakfast,FOOD0054,watermelon,50.0,30.0,0.2,7.5,0.1,0.8,2.2
NL00009259,MEM000138,2024-06-03,Breakfast,FOOD0013,turkey breast,190.0,190.0,5.7,28.5,5.7,2.8,8.5
NL00009260,MEM002353,2024-06-14,Snack,FOOD0047,apple,200.0,104.0,0.6,28.0,0.4,2.8,8.4
NL00009261,MEM001703,2024-03-11,Breakfast,FOOD0048,orange,250.0,150.0,1.2,37.5,0.5,3.8,11.2
NL00009262,MEM002376,2024-01-23,Post-Workout,FOOD0009,shrimp,240.0,288.0,57.6,0.0,4.8,0.0,0.0
NL00009263,MEM001589,2024-11-11,Post-Workout,FOOD0073,cheese,70.0,70.0,2.1,10.5,2.1,1.0,3.2
NL00009264,MEM001728,2024-06-25,Breakfast,FOOD0046,banana,270.0,240.3,3.0,62.1,0.8,6.2,18.6
NL00009265,MEM000300,2024-08-30,Lunch,FOOD0055,peach,230.0,230.0,6.9,34.5,6.9,3.4,10.4
NL00009266,MEM000241,2024-03-12,Breakfast,FOOD0041,green beans,280.0,280.0,8.4,42.0,8.4,4.2,12.6
NL00009267,MEM001547,2024-03-27,Snack,FOOD0021,jasmine rice,220.0,264.0,6.6,55.0,2.2,5.5,16.5
NL00009268,MEM001246,2024-03-16,Post-Workout,FOOD0076,yogurt,140.0,82.6,14.0,5.0,0.6,0.6,1.5
NL00009269,MEM002173,2024-12-13,Breakfast,FOOD0043,brussels sprouts,90.0,90.0,2.7,13.5,2.7,1.4,4.0
